Time,Milliseconds,Index,Freq,Vin,Vout,dB,Phase
2024-09-28 09:22:19.173645,710,0,100,0.2658401,0.2655024,-0.011040808238452734,-1.8
2024-09-28 09:22:19.878999,1415,1,105.0,0.2620289,0.2616143,-0.013754291458183476,1.894737
2024-09-28 09:22:20.583580,2120,2,110.25,0.2663682,0.2660279,-0.011103795262113521,2.0
2024-09-28 09:22:21.288071,2824,3,115.76,0.2663006,0.2653922,-0.029679806927728952,2.093023
2024-09-28 09:22:21.993904,3530,4,121.55,0.2616632,0.2613702,-0.00973156180913364,2.195122
2024-09-28 09:22:22.695235,4231,5,127.63,0.2661289,0.265796,-0.010871959699674489,2.307692
2024-09-28 09:22:23.403951,4940,6,134.01,0.2637306,0.2633541,-0.012408776065504064,2.4
2024-09-28 09:22:24.118509,5655,7,140.71,0.2631346,0.262343,-0.026169547241141282,2.535211
2024-09-28 09:22:24.824023,6360,8,147.75,0.2663583,0.2655856,-0.025234208509225795,2.647059
2024-09-28 09:22:25.525791,7062,9,155.14,0.2618273,0.2608891,-0.031179853584987535,2.8125
2024-09-28 09:22:26.254681,7791,10,162.9,0.2657112,0.2653388,-0.012182001059898896,2.903226
2024-09-28 09:22:26.955618,8492,11,171.05,0.2617496,0.2611707,-0.019231472045090743,3.103448
2024-09-28 09:22:27.658911,9195,12,179.6,0.2658719,0.2655888,-0.00925364975854316,-3.214286
2024-09-28 09:22:28.364209,9900,13,188.58,0.2622998,0.2616598,-0.021219086864699463,3.396226
2024-09-28 09:22:29.068484,10604,14,198.01,0.2661053,0.2649845,-0.03666106770957524,-3.529412
2024-09-28 09:22:29.774342,11310,15,207.91,0.2651166,0.2643584,-0.024876135889502722,1.5
2024-09-28 09:22:30.475824,12012,16,218.31,0.2604053,0.2599645,-0.014715462227995997,1.565217
2024-09-28 09:22:31.184695,12721,17,229.23,0.2633696,0.2631513,-0.007202486422240679,-1.651376
2024-09-28 09:22:31.894132,13430,18,240.69,0.2682141,0.2677839,-0.013942852490762677,1.730769
2024-09-28 09:22:32.625155,14161,19,252.72,0.26375,0.2631457,-0.019923811903321802,1.818182
2024-09-28 09:22:33.329978,14866,20,265.36,0.261738,0.2614419,-0.009831769899550055,1.894737
2024-09-28 09:22:34.054369,15590,21,278.63,0.2672284,0.2667701,-0.014909196181275201,-2.022472
2024-09-28 09:22:34.757921,16294,22,292.56,0.2647992,0.2642144,-0.01920370413706486,2.093023
2024-09-28 09:22:35.484329,17020,23,307.19,0.2625706,0.2617843,-0.02604999072833062,2.195122
2024-09-28 09:22:36.185362,17721,24,322.55,0.2677421,0.2671173,-0.0202929828451593,2.337662
2024-09-28 09:22:36.888187,18424,25,338.68,0.2645103,0.2642602,-0.008216574716154027,2.432432
2024-09-28 09:22:37.595010,19131,26,355.61,0.2652843,0.2644821,-0.026305277168607834,-2.571429
2024-09-28 09:22:38.296016,19832,27,373.39,0.2661209,0.2655971,-0.01711309552862591,2.686567
2024-09-28 09:22:39.004526,20541,28,392.06,0.2642093,0.2635256,-0.02250579246510201,2.8125
2024-09-28 09:22:39.724693,21261,29,411.66,0.264228,0.2614372,-0.09222907872539127,2.8125
2024-09-28 09:22:40.444752,21981,30,432.24,0.2619047,0.2612599,-0.021410716529866272,1.551724
2024-09-28 09:22:41.174453,22710,31,453.85,0.2646239,0.2632955,-0.04371258244287419,1.636364
2024-09-28 09:22:41.875296,23411,32,476.54,0.2695056,0.267882,-0.05248522044885326,1.714286
2024-09-28 09:22:42.580144,24116,33,500.37,0.2660581,0.2647052,-0.044280248997894775,-1.8
2024-09-28 09:22:43.285041,24821,34,525.39,0.2628067,0.2613184,-0.04932885028281059,-1.894737
2024-09-28 09:22:43.996142,25532,35,551.66,0.268098,0.2666072,-0.04843400746763318,-1.978022
2024-09-28 09:22:44.706984,26243,36,579.24,0.2673495,0.2657671,-0.051563174464240295,-2.093023
2024-09-28 09:22:45.434321,26970,37,608.2,0.2633395,0.2617355,-0.05306750585024897,2.195122
2024-09-28 09:22:46.154570,27691,38,638.61,0.2683037,0.2665331,-0.05751022509081344,2.278481
2024-09-28 09:22:46.864834,28401,39,670.54,0.2660103,0.2640057,-0.06570298780470125,2.4
2024-09-28 09:22:47.594479,29130,40,704.07,0.2650865,0.2631754,-0.06284638776929459,2.535211
2024-09-28 09:22:48.314645,29851,41,739.27,0.2679062,0.2663941,-0.04916324690842209,2.686567
2024-09-28 09:22:49.034831,30571,42,776.23,0.2634068,0.2619603,-0.04783006438759694,2.8125
2024-09-28 09:22:49.737693,31274,43,815.04,0.2696323,0.2677153,-0.06197448756222895,-1.463415
2024-09-28 09:22:50.444911,31981,44,855.79,0.2632872,0.2610345,-0.07463671247529609,-1.538462
2024-09-28 09:22:51.164809,32701,45,898.58,0.2632172,0.2612816,-0.06410876175985453,-1.621622
2024-09-28 09:22:51.884775,33421,46,943.51,0.2687472,0.266441,-0.07485786372041482,-1.698113
2024-09-28 09:22:52.604719,34141,47,990.69,0.2671207,0.2649342,-0.07139039451470615,-1.782178
2024-09-28 09:22:53.326003,34862,48,1040.22,0.2617968,0.259516,-0.07600390203769314,-1.85567
2024-09-28 09:22:54.044505,35581,49,1092.23,0.2653943,0.2632715,-0.06975486449487996,-5.934065
2024-09-28 09:22:54.759877,36296,50,1146.84,0.2673873,0.2651443,-0.0731696134816689,-2.045455
2024-09-28 09:22:55.475063,37011,51,1204.18,0.2620284,0.2594189,-0.0869350295739728,-2.142857
2024-09-28 09:22:56.194916,37731,52,1264.39,0.264936,0.2622242,-0.08936411850828027,-2.278481
2024-09-28 09:22:56.915239,38451,53,1327.61,0.2647972,0.2623681,-0.08004716489414289,-2.368421
2024-09-28 09:22:57.635198,39171,54,1393.99,0.2616701,0.2588915,-0.09272617172962683,-2.5
2024-09-28 09:22:58.355004,39891,55,1463.69,0.2654887,0.2629147,-0.08462344024937853,-7.826087
2024-09-28 09:22:59.065134,40601,56,1536.87,0.2605629,0.2576104,-0.09898374421671316,-2.769231
2024-09-28 09:22:59.785243,41321,57,1613.71,0.2638963,0.2607853,-0.1030038763954595,-8.709677
2024-09-28 09:23:00.504713,42041,58,1694.4,0.2601709,0.2570207,-0.10581234469092943,-3.050847
2024-09-28 09:23:01.224707,42761,59,1779.12,0.2622223,0.2589212,-0.11004022417549801,-9.473684
2024-09-28 09:23:01.945270,43481,60,1868.08,0.2587584,0.2548817,-0.1311160392881357,-3.333333
2024-09-28 09:23:02.654757,44191,61,1961.48,0.2613551,0.2575773,-0.12646785428383356,-10.58823
2024-09-28 09:23:03.364765,44901,62,2059.55,0.260235,0.2562797,-0.13302998284430362,-4.42623
2024-09-28 09:23:04.094414,45630,63,2162.53,0.2544343,0.2504401,-0.13743578289914105,-7.75862
2024-09-28 09:23:04.798440,46334,64,2270.66,0.2558017,0.2507474,-0.1733397571751556,-4.909091
2024-09-28 09:23:05.503965,47040,65,2384.19,0.25568,0.250694,-0.17105635529054852,-8.108108
2024-09-28 09:23:06.224295,47760,66,2503.4,0.2554897,0.2497683,-0.19672156890920428,-9.0
2024-09-28 09:23:06.928650,48465,67,2628.57,0.250974,0.2454964,-0.1916720906450098,-9.374999
2024-09-28 09:23:07.654518,49191,68,2760.0,0.2543763,0.2481431,-0.21548885155365133,-6.0
2024-09-28 09:23:08.364318,49900,69,2898.0,0.2522615,0.2458213,-0.2246292549249826,-10.46512
2024-09-28 09:23:09.093739,50630,70,3042.9,0.2469544,0.2402512,-0.23902405733937276,-6.585366
2024-09-28 09:23:09.797224,51333,71,3195.05,0.2471518,0.2404267,-0.23962164483073706,-10.97561
2024-09-28 09:23:10.503459,52039,72,3354.8,0.2463709,0.2384512,-0.28379795302118477,-7.2
2024-09-28 09:23:11.233630,52770,73,3522.54,0.2437999,0.2355636,-0.2985068068865398,-12.67606
2024-09-28 09:23:11.963531,53500,74,3698.67,0.2441753,0.2350407,-0.33117316218365606,-13.23529
2024-09-28 09:23:12.668186,54204,75,3883.6,0.2387983,0.2291445,-0.35843586210288836,-8.437501
2024-09-28 09:23:13.393058,54929,76,4077.78,0.2413853,0.2305154,-0.40021748324751166,-13.17073
2024-09-28 09:23:14.093790,55630,77,4281.67,0.2341665,0.223022,-0.42354117241137307,-16.92308
2024-09-28 09:23:14.803737,56340,78,4495.75,0.2316206,0.2198877,-0.45152491328364996,-14.46429
2024-09-28 09:23:15.543227,57079,79,4720.54,0.2341577,0.2209297,-0.5050868157079298,-15.28302
2024-09-28 09:23:16.244450,57780,80,4956.57,0.2343482,0.2212281,-0.5004266531315812,-15.28302
2024-09-28 09:23:16.963261,58499,81,5204.4,0.2236485,0.2085157,-0.6085445875356249,-16.875
2024-09-28 09:23:17.693112,59229,82,5464.62,0.2243556,0.2080286,-0.6562773561745425,-21.75824
2024-09-28 09:23:18.402592,59939,83,5737.85,0.2242893,0.2081145,-0.6501243114666033,-21.75824
2024-09-28 09:23:19.113235,60649,84,6024.74,0.2155465,0.1971196,-0.7762233211620337,-28.19277
2024-09-28 09:23:19.822761,61359,85,6325.98,0.2155687,0.1954751,-0.849885174331464,-20.37736
2024-09-28 09:23:20.542552,62079,86,6642.28,0.2154246,0.195445,-0.8454146142445289,-20.50633
2024-09-28 09:23:21.272281,62808,87,6974.39,0.2066146,0.1853465,-0.9435323476392204,-22.5
2024-09-28 09:23:21.973128,63509,88,7323.11,0.2067845,0.1825464,-1.0828941894724207,-23.82353
2024-09-28 09:23:22.692183,64228,89,7689.27,0.2000223,0.175913,-1.1156096344264985,-24.92308
2024-09-28 09:23:23.393070,64929,90,8073.73,0.2014491,0.1734426,-1.3001911248289848,-24.67742
2024-09-28 09:23:24.097644,65634,91,8477.42,0.19421,0.1664084,-1.3419268666787252,-28.98305
2024-09-28 09:23:24.812436,66348,92,8901.29,0.1894925,0.1606197,-1.4358643023415283,-28.92857
2024-09-28 09:23:25.542332,67078,93,9346.35,0.1901823,0.1578641,-1.6177343463844618,-28.59813
2024-09-28 09:23:26.272381,67808,94,9813.67,0.187614,0.1531874,-1.760843955576964,-31.76471
2024-09-28 09:23:26.976438,68512,95,10304.35,0.1806185,0.1463961,-1.8246544796200288,-35.44041
2024-09-28 09:23:27.701793,69238,96,10819.57,0.179241,0.1421649,-2.0128994864257392,-33.26087
2024-09-28 09:23:28.421995,69958,97,11360.55,0.1782873,0.1385045,-2.1931304841607973,-36.81818
2024-09-28 09:23:29.123688,70660,98,11928.58,0.171991,0.1326022,-2.2590998420720263,-36.42857
2024-09-28 09:23:29.841910,71378,99,12525.01,0.1702939,0.1277819,-2.4945950044409853,-38.73418
2024-09-28 09:23:30.561882,72098,100,13151.26,0.1691761,0.123215,-2.7535085523623164,-40.0
2024-09-28 09:23:31.272403,72808,101,13808.82,0.1635812,0.1185115,-2.7994578948739357,-37.5
2024-09-28 09:23:31.991651,73528,102,14499.26,0.1640788,0.1140514,-3.159037009016334,-44.34782
2024-09-28 09:23:32.697524,74234,103,15224.22,0.1594441,0.1095796,-3.257574852847667,-43.63636
2024-09-28 09:23:33.412116,74948,104,15985.43,0.1584493,0.1052125,-3.5564596942617577,-43.54839
2024-09-28 09:23:34.112956,75649,105,16784.7,0.1554728,0.1010302,-3.7440641474554814,-45.0
2024-09-28 09:23:34.816562,76353,106,17623.94,0.1537951,0.09685192,-4.016685283734804,-47.78761
2024-09-28 09:23:35.521336,77057,107,18505.14,0.1509916,0.09286906,-4.221634749100829,-43.33333
2024-09-28 09:23:36.231135,77767,108,19430.4,0.1506107,0.08916293,-4.553429910807406,-52.94117
2024-09-28 09:23:36.941903,78478,109,20401.92,0.1506107,0.08916293,-4.553429910807406,-52.94117
2024-09-28 09:23:37.670622,79207,110,21422.02,0.144856,0.08175179,-4.968784360645625,-52.30769
2024-09-28 09:23:38.400885,79937,111,22493.12,0.1434615,0.07805645,-5.286531433656271,-53.27354
2024-09-28 09:23:39.130942,80667,112,23617.78,0.1449311,0.07466201,-5.76123821807138,-54.33963
2024-09-28 09:23:39.860835,81397,113,24798.67,0.1429745,0.07136499,-6.035467543306731,-55.24753
2024-09-28 09:23:40.590505,82127,114,26038.6,0.139388,0.06835341,-6.1893040251083935,-56.54451
2024-09-28 09:23:41.320958,82857,115,27340.53,0.1400499,0.06519517,-6.64134761896655,-57.36264
2024-09-28 09:23:42.050914,83587,116,28707.56,0.1397673,0.06234939,-7.011467334852477,-59.65714
2024-09-28 09:23:42.760417,84296,117,30142.94,0.1364246,0.05967951,-7.181348808030114,-61.09091
2024-09-28 09:23:43.470324,85006,118,31650.09,0.1373463,0.05679033,-7.670851441126078,-59.24051
2024-09-28 09:23:44.200303,85736,119,33232.59,0.13627,0.05419449,-8.0089024445265,-62.4
2024-09-28 09:23:44.930120,86466,120,34894.22,0.1340671,0.05216293,-8.199204749535955,-63.38028
2024-09-28 09:23:45.639905,87176,121,36638.93,0.1356333,0.04914841,-8.817137117292464,-63.0657
2024-09-28 09:23:46.350903,87887,122,38470.88,0.1325929,0.04766568,-8.88628952614577,-63.69231
2024-09-28 09:23:47.061349,88597,123,40394.42,0.1325929,0.04766568,-8.88628952614577,-63.69231
2024-09-28 09:23:47.789864,89326,124,42414.14,0.131594,0.04332069,-9.650814456703888,-65.87234
2024-09-28 09:23:48.509935,90046,125,44534.85,0.1302528,0.04144789,-9.945692825217524,-69.10715
2024-09-28 09:23:49.249582,90786,126,46761.59,0.1325841,0.0389128,-10.647979259892308,-68.97196
2024-09-28 09:23:49.980152,91516,127,49099.67,0.1324556,0.03715703,-11.040586623236306,-68.82353
2024-09-28 09:23:50.709714,92246,128,51554.65,0.1292217,0.03593773,-11.11569617347408,-70.51546
2024-09-28 09:23:51.439690,92976,129,54132.38,0.1301598,0.03397941,-11.665220777180213,-70.43478
2024-09-28 09:23:52.149747,93686,130,56839.0,0.1316642,0.03201202,-12.28309250253319,-72.0
2024-09-28 09:23:52.879761,94416,131,59680.95,0.1284487,0.03121431,-12.28751948084248,-72.85714
2024-09-28 09:23:53.618968,95155,132,62665.0,0.1293907,0.02961362,-12.808231262898843,-72.45284
2024-09-28 09:23:54.350016,95886,133,65798.25,0.1300875,0.02791675,-13.367414203621093,-73.42105
2024-09-28 09:23:55.078998,96615,134,69088.16,0.1277312,0.02693821,-13.518565161722497,-72.50001
2024-09-28 09:23:55.780824,97317,135,72542.57,0.1297821,0.02531004,-14.198439313333308,-70.43478
2024-09-28 09:23:56.489360,98025,136,76169.7,0.1277124,0.02458524,-14.31117228245254,-74.19848
2024-09-28 09:23:57.219322,98755,137,79978.18,0.1287507,0.0233352,-14.834761429120968,-72.0
2024-09-28 09:23:57.928899,99465,138,83977.09,0.1287507,0.0233352,-14.834761429120968,-72.0
2024-09-28 09:23:58.658421,100194,139,88175.94,0.1262184,0.02162688,-15.322576001280675,-78.0531
2024-09-28 09:23:59.388563,100925,140,92584.74,0.1283758,0.02029737,-16.02086788957343,-71.00917
2024-09-28 09:24:00.108844,101645,141,97213.98,0.1292075,0.01907577,-16.61611292187732,-75.14563
2024-09-28 09:24:00.838788,102375,142,102074.68,0.1285981,0.01870862,-16.7438559630076,-72.37114
2024-09-28 09:24:01.548576,103085,143,107178.41,0.1287731,0.01774939,-17.212834373175518,-71.61291
2024-09-28 09:24:02.258676,103795,144,112537.33,0.1287731,0.01774939,-17.212834373175518,-71.61291
2024-09-28 09:24:02.978613,104515,145,118164.2,0.1288496,0.01626977,-17.97403322310474,-75.0
2024-09-28 09:24:03.688096,105224,146,124072.41,0.1286512,0.01562977,-18.309225085292493,-77.77778
2024-09-28 09:24:04.398341,105934,147,130276.03,0.1286512,0.01562977,-18.309225085292493,-77.77778
2024-09-28 09:24:05.118074,106654,148,136789.83,0.1281144,0.01410706,-19.16322867011331,-77.5
2024-09-28 09:24:05.847796,107384,149,143629.32,0.1297391,0.01320676,-19.8454919042664,-74.57143
2024-09-28 09:24:06.578232,108114,150,150810.79,0.129089,0.0128843,-20.016568161366827,-79.09091
2024-09-28 09:24:07.307917,108844,151,158351.33,0.1288623,0.01239567,-20.337117454838904,-77.14285
2024-09-28 09:24:08.037779,109574,152,166268.9,0.1294653,0.01158009,-20.968828946001608,-74.99999
2024-09-28 09:24:08.740990,110277,153,174582.35,0.1286831,0.01105369,-21.32028467869421,-78.94736
2024-09-28 09:24:09.457887,110994,154,183311.47,0.1286831,0.01105369,-21.32028467869421,-78.94736
2024-09-28 09:24:10.177656,111714,155,192477.04,0.1290259,0.01019876,-22.042590502749174,-79.61539
2024-09-28 09:24:10.887442,112423,156,202100.89,0.1290259,0.01019876,-22.042590502749174,-79.61539
2024-09-28 09:24:11.617211,113153,157,212205.93,0.1280956,0.009301921,-22.77923130969796,-78.46154
2024-09-28 09:24:12.347107,113883,158,222816.23,0.1271731,0.009103301,-22.903927099836594,-82.70271
2024-09-28 09:24:13.077192,114613,159,233957.04,0.1299186,0.008685204,-23.497826165326217,-79.06542
2024-09-28 09:24:13.778334,115314,160,245654.89,0.1301023,0.00811646,-24.098366431611797,-79.41176
2024-09-28 09:24:14.487069,116023,161,257937.63,0.1301023,0.00811646,-24.098366431611797,-79.41176
2024-09-28 09:24:15.217032,116753,162,270834.51,0.1287064,0.007194777,-25.051656106674102,-84.13043
2024-09-28 09:24:15.947222,117483,163,284376.24,0.1301979,0.007059271,-25.31688249956323,-79.77272
2024-09-28 09:24:16.677041,118213,164,298595.05,0.1278476,0.007054323,-25.16474477307492,-83.57143
2024-09-28 09:24:17.407199,118943,165,313524.8,0.1287528,0.006567438,-25.84721401895418,-78.75
2024-09-28 09:24:18.136506,119673,166,329201.04,0.1298318,0.006093233,-26.570665854900085,-79.2
2024-09-28 09:24:18.866456,120402,167,345661.09,0.1273759,0.005814272,-26.811838415810932,-77.5
2024-09-28 09:24:19.586711,121123,168,362944.14,0.1299777,0.005775765,-27.045186660733886,-79.71429
2024-09-28 09:24:20.326344,121862,169,381091.35,0.1278862,0.005702384,-27.015344470163893,-79.09091
2024-09-28 09:24:21.036756,122573,170,400145.92,0.1278862,0.005702384,-27.015344470163893,-79.09091
2024-09-28 09:24:21.756945,123293,171,420153.22,0.1283841,0.005366463,-27.57646203113819,-70.5
2024-09-28 09:24:22.486079,124022,172,441160.88,0.1269666,0.005018814,-28.061767782334147,-74.21053
2024-09-28 09:24:23.217350,124753,173,463218.92,0.1290828,0.004824741,-28.547887453358456,-73.01887
